Date;Open;High;Low;Close;Volume
15/05/1996;5.834505458516773;5.84441117365037;5.760211794099932;5.784976482391357;2076247
16/05/1996;5.784976482391357;5.784976482391357;5.784976482391357;5.784976482391357;0
17/05/1996;5.8047895431518555;5.814695261067844;5.730496258324388;5.8047895431518555;1388234
20/05/1996;5.814695223737266;5.819648483121009;5.755260516165356;5.760213375091553;1432032
21/05/1996;5.745355701793504;5.775072860023831;5.710685683858124;5.755261421203613;3136889
22/05/1996;5.710684970210735;5.760213561071837;5.676014556150404;5.730496406555176;6079902
23/05/1996;5.715637052320898;5.755259919623501;5.715637052320898;5.740401744842529;3008514
24/05/1996;5.775071951870144;5.799836646958675;5.755260516165356;5.760213375091553;813522
27/05/1996;5.760213375091553;5.760213375091553;5.760213375091553;5.760213375091553;0
28/05/1996;5.775074241121517;5.869179398937831;5.775074241121517;5.834509372711182;2308632
29/05/1996;5.834508007837778;5.844413727299564;5.799837589263916;5.799837589263916;1498364
30/05/1996;5.804789505884872;5.814695223737266;5.7404023398443105;5.760213375091553;3291818
31/05/1996;5.784977094451595;5.784977094451595;5.700778106450199;5.710683822631836;3283187
03/06/1996;5.730497122678341;5.755261421203613;5.676015265465135;5.755261421203613;1438831
04/06/1996;5.760212552853031;5.760212552853031;5.7156368288801955;5.7255425453186035;1250618
05/06/1996;5.730494649191639;5.770117509729429;5.710683218922745;5.7453532218933105;1326293
06/06/1996;5.74040291099686;5.804790083443748;5.74040291099686;5.770119667053223;1633454
07/06/1996;5.804788904209259;5.849365030382192;5.715637052320898;5.740401744842529;3030082
10/06/1996;5.784978070180084;5.784978070180084;5.725543362608174;5.760213375091553;1062930
11/06/1996;5.740400764290175;5.7998350550917515;5.7156360759987495;5.784976482391357;1677828
12/06/1996;5.799836305535309;5.859271410065953;5.784977729631409;5.814694881439209;2187548
13/06/1996;5.819650790042618;5.869179398937831;5.814697528695392;5.834509372711182;2064768
14/06/1996;5.859271352003624;5.874129527302765;5.829553800032787;5.849365234375;1400833
17/06/1996;5.844415094490224;5.874132259827353;5.829556511821661;5.834509372711182;2242435
18/06/1996;5.834507097357371;5.84441281527336;5.789930966277871;5.8047895431518555;2996611
19/06/1996;5.804788918904021;5.814694635754748;5.770118509468971;5.78993034362793;1712470
20/06/1996;5.755259919623501;5.770118494861977;5.730495627559374;5.740401744842529;2119604
21/06/1996;5.74040291099686;5.799837224024756;5.74040291099686;5.770119667053223;2622405
24/06/1996;5.814697528695392;5.859274077616493;5.789933224247785;5.834509372711182;1976545
25/06/1996;5.849364301529278;5.91870471112626;5.849364301529278;5.898892879486084;5678092
26/06/1996;5.888988103059424;5.903847079273602;5.849365234375;5.849365234375;3075067
27/06/1996;5.884033982986273;5.888986840509975;5.814693577197014;5.859270095825195;1636167
28/06/1996;5.884036540985107;5.928612678534681;5.869177961954452;5.884036540985107;2799445
01/07/1996;5.829554502956898;5.913753509521484;5.829554502956898;5.913753509521484;1137639
02/07/1996;5.91870627170175;5.933564849006529;5.903847694396973;5.903847694396973;1552082
03/07/1996;5.933563790829108;6.116820746279116;5.91375235795586;6.0623393058776855;5401859
04/07/1996;6.1019632595488975;6.176256141193657;6.07224570643346;6.131680011749268;4114954
05/07/1996;6.087103171023014;6.116820318253422;5.948422349699519;6.027668476104736;2749695
08/07/1996;5.973187826018767;5.992999261442531;5.913753119289936;5.963282108306885;2005964
09/07/1996;5.9335645547136995;5.992999261442531;5.9335645547136995;5.963282108306885;1214637
10/07/1996;5.96328382653863;5.96328382653863;5.928613404099736;5.943472385406494;1557626
11/07/1996;5.963282404073645;5.963282404073645;5.898894434837819;5.903847694396973;1775971
12/07/1996;5.888988053709173;5.898893770797269;5.819648034092506;5.844412326812744;1894121
15/07/1996;5.8840340341847535;5.8840340341847535;5.775070366800326;5.784976482391357;1540568
16/07/1996;5.745354983813507;5.799836834218278;5.671061697064294;5.730496406555176;4788504
17/07/1996;5.784976482888536;5.799835055590207;5.725541791624416;5.7453532218933105;2328131
18/07/1996;5.784979010071237;5.834508007837778;5.784979010071237;5.799837589263916;1450870
19/07/1996;5.760212778036326;5.760212778036326;5.700778477082422;5.740401744842529;4085078
22/07/1996;5.740401867251127;5.740401867251127;5.601720627362258;5.6314377784729;1768340
23/07/1996;5.631437198501677;5.68591903705105;5.626484340493322;5.661154747009277;1238528
24/07/1996;5.586862302303874;5.596768019784896;5.502662902800132;5.5274271965026855;4168587
25/07/1996;5.55714554744005;5.611627401867093;5.487805114657702;5.552192687988281;2431377
26/07/1996;5.55219189066277;5.6017208785254065;5.502662902800132;5.5274271965026855;1361155
29/07/1996;5.5323800552431965;5.567050466884301;5.5125686202811535;5.5274271965026855;893810
30/07/1996;5.51256699659817;5.596766371301652;5.502661282034798;5.586860656738281;2640955
31/07/1996;5.611626441970069;5.66115542847316;5.586862148947284;5.641343593597412;2703727
01/08/1996;5.6611554775596975;5.676014053502204;5.5868621973896415;5.646296501159668;909714
02/08/1996;5.646296501159668;5.676014053502204;5.601720773332148;5.646296501159668;908833
05/08/1996;5.6314380324691555;5.646296608694647;5.581909445050851;5.616579055786133;1001702
06/08/1996;5.55714496141975;5.58686251545413;5.52742740738537;5.581909656524658;1867687
07/08/1996;5.552192272239173;5.5571451313200715;5.517521858215332;5.517521858215332;1048755
08/08/1996;5.517521527712287;5.552191939659349;5.502662951359632;5.532380104064941;2092898
09/08/1996;5.532380865353278;5.552192703673912;5.482852270695668;5.512569427490234;1027204
12/08/1996;5.482853655236387;5.487806515952854;5.443230369046962;5.458089351654053;1154002
13/08/1996;5.472945748850801;5.482851466329096;5.388746349370233;5.438275337219238;1676777
14/08/1996;5.413510545687039;5.443228098044892;5.408557687036984;5.428369522094727;793480
15/08/1996;5.428369522094727;5.428369522094727;5.428369522094727;5.428369522094727;0
16/08/1996;5.428369522094727;5.428369522094727;5.428369522094727;5.428369522094727;0
19/08/1996;5.423417346963241;5.453134502608852;5.408558368682861;5.408558368682861;1193781
20/08/1996;5.413510496864178;5.428369473137857;5.408557638258792;5.423416614532471;1925914
21/08/1996;5.438275337219238;5.45313391343668;5.398652066848528;5.438275337219238;2276890
22/08/1996;5.443228427671188;5.5026631355285645;5.42836985082123;5.5026631355285645;2319721
23/08/1996;5.502664595121029;5.502664595121029;5.4580888527473554;5.497712135314941;708207
26/08/1996;5.502664595121029;5.502664595121029;5.4580888527473554;5.497712135314941;487065
27/08/1996;5.443228195958386;5.482851466329096;5.41351064306597;5.438275337219238;2113381
28/08/1996;5.398651978913628;5.413510554889049;5.359029109645837;5.38874626159668;8455714
29/08/1996;5.37388824919215;5.383794368743692;5.299595355987549;5.299595355987549;1866907
30/08/1996;5.284737062765461;5.324360344741328;5.2698784821961295;5.279784202575684;2815977
02/09/1996;5.299593731532088;5.3094994475896895;5.225300460642601;5.240159034729004;1895834
03/09/1996;5.230254391989171;5.230254391989171;5.111384973989417;5.170819282531738;3571543
04/09/1996;5.200537045876768;5.240160320285335;5.17081948995595;5.225301742553711;2511749
05/09/1996;5.359029245003232;5.472945797940462;5.339217809868943;5.443228244781494;7115499
06/09/1996;5.42341570845965;5.482850402252242;5.408556734668412;5.467991828918457;2365943
09/09/1996;5.487805222476578;5.542287077974025;5.467993784280268;5.472946643829346;1871213
10/09/1996;5.527427418750098;5.557144972845578;5.502663124051819;5.542286396026611;1535685
11/09/1996;5.512569520221965;5.517522379771042;5.472946643829346;5.472946643829346;1129449
12/09/1996;5.487805773823277;5.601722355812175;5.482852913776598;5.572004795074463;1953587
13/09/1996;5.527427576377127;5.5422865540773785;5.45808754924456;5.517521858215332;2136527
16/09/1996;5.542286260301348;5.552191977938079;5.487804412841797;5.487804412841797;2126641
17/09/1996;5.512568657925538;5.512568657925538;5.4679929289565425;5.482851505279541;1524392
18/09/1996;5.467993059236996;5.487804494806355;5.373887538909912;5.373887538909912;2388105
19/09/1996;5.368935792383528;5.482852362927501;5.368935792383528;5.472946643829346;2263206
20/09/1996;5.472947933803454;5.487806515952854;5.438277508330494;5.458089351654053;1589199
23/09/1996;5.4580878110263;5.472946388981643;5.40855841692667;5.413511276245117;980439
24/09/1996;5.4878043265786;5.55714474940328;5.472945750357069;5.5274271965026855;1958622
25/09/1996;5.557146335641976;5.646298218876321;5.552193475487715;5.626486778259277;2820080
26/09/1996;5.65620243076585;5.710684678848466;5.631438136598787;5.700778961181641;2257051
27/09/1996;5.6116281977964935;5.710686201797007;5.6116281977964935;5.626486778259277;1259707
30/09/1996;5.646297013725504;5.725543560194517;5.59676842275432;5.690873146057129;2596954
01/10/1996;5.671060463025986;5.690871895059406;5.641342914518386;5.661154747009277;1645425
02/10/1996;5.710683970660992;5.730495403537808;5.6908721373266875;5.7255425453186035;1635981
03/10/1996;5.7404028580296025;5.7404028580296025;5.685920604008238;5.715638160705566;791903
04/10/1996;5.690871895059406;5.710683727550296;5.641342914518386;5.661154747009277;1762101
07/10/1996;5.661155797952488;5.690872951519341;5.641343961783706;5.6710615158081055;1488716
08/10/1996;5.64134374008468;5.6760141516743765;5.6314380226183465;5.65620231628418;1462451
09/10/1996;5.646298218876321;5.685921500568056;5.61658065749311;5.626486778259277;1149305
10/10/1996;5.626485173727325;5.626485173727325;5.586862303792681;5.616579055786133;1394033
11/10/1996;5.626485163885179;5.65620231628418;5.601720870219346;5.65620231628418;1238189
14/10/1996;5.611624943146709;5.626483514991767;5.586860656738281;5.586860656738281;834260
15/10/1996;5.626485385000279;5.6710615158081055;5.611626808216852;5.6710615158081055;2080249
16/10/1996;5.661154747009277;5.671060463025986;5.626484340493322;5.661154747009277;1215943
17/10/1996;5.656202538567133;5.6710615158081055;5.611626808216852;5.6710615158081055;1125668
18/10/1996;5.661157076829964;5.661157076829964;5.527428654196712;5.572004795074463;3677350
21/10/1996;5.586862673588907;5.586862673588907;5.5274275638378505;5.557145118713379;1556355
22/10/1996;5.527428005887517;5.557145563139673;5.512569427490234;5.512569427490234;1394033
23/10/1996;5.51256866820904;5.527427244559757;5.39865211527181;5.443228244781494;1952722
24/10/1996;5.398651978913628;5.458087083730361;5.368934826962785;5.38874626159668;3737120
25/10/1996;5.388746931585787;5.423417346963241;5.373887953305408;5.408558368682861;1128500
28/10/1996;5.388744957203711;5.453132504635824;5.344169240067389;5.354074954986572;2348038
29/10/1996;5.329312131041886;5.354076827458181;5.250065583058819;5.309500694274902;3706870
30/10/1996;5.299594656764502;5.34417078726353;5.279782820732966;5.284735679626465;1665705
31/10/1996;5.284735679626465;5.339217928370032;5.255018125807932;5.284735679626465;4089622
01/11/1996;5.284735679626465;5.284735679626465;5.284735679626465;5.284735679626465;0
04/11/1996;5.225302740488133;5.284737062765461;5.225302740488133;5.279784202575684;1905906
05/11/1996;5.284735419870566;5.428369522094727;5.284735419870566;5.428369522094727;2641701
06/11/1996;5.438275337219238;5.45313391343668;5.41351064306597;5.438275337219238;3793805
07/11/1996;5.39865255355835;5.423417249944253;5.373887857172446;5.39865255355835;1209296
08/11/1996;5.472945748850801;5.482851466329096;5.398652066848528;5.438275337219238;2434904
11/11/1996;5.438275337219238;5.438275337219238;5.438275337219238;5.438275337219238;0
12/11/1996;5.438275375853012;5.482851505279541;5.408557822749482;5.482851505279541;2104496
13/11/1996;5.4828515155076065;5.4828515155076065;5.423416809647206;5.443228244781494;1456398
14/11/1996;5.472945601043855;5.472945601043855;5.388746203837246;5.423416614532471;2184869
15/11/1996;5.4531348051754405;5.4977113420323285;5.413511528325225;5.472946643829346;3544227
18/11/1996;5.472946374421825;5.472946374421825;5.413511261843417;5.453134536743164;1678032
19/11/1996;5.413511528325225;5.472946643829346;5.4085586687761475;5.472946643829346;2744947
20/11/1996;5.4531348051754405;5.482852362927501;5.438276226528208;5.472946643829346;2450114
21/11/1996;5.472945750357069;5.55714474940328;5.467992891616558;5.5274271965026855;3582768
22/11/1996;5.51752052403637;5.581908477433653;5.512567666153112;5.567049503326416;3419497
25/11/1996;5.601720870219346;5.65620231628418;5.586862294019846;5.65620231628418;2376100
26/11/1996;5.690874529307331;5.700780650366955;5.64134552583984;5.685921669006348;3597808
27/11/1996;5.661156307141784;5.725543879452148;5.641344469191039;5.715638160705566;3120136
28/11/1996;5.710683218922745;5.770117509729429;5.710683218922745;5.7453532218933105;2410589
29/11/1996;5.7750719889463396;5.849365674231355;5.760213412072355;5.8047895431518555;5502494
02/12/1996;5.80479013183475;5.80479013183475;5.745355417853796;5.7750725746154785;1534651
03/12/1996;5.844411174152656;5.84936403171988;5.725541791624416;5.7453532218933105;3170225
04/12/1996;5.710684315682972;5.710684315682972;5.62648491995446;5.6314377784729;3498886
05/12/1996;5.611626587685679;5.68591986914071;5.586862294019846;5.65620231628418;3660173
06/12/1996;5.616579440290843;5.616579440290843;5.45808754924456;5.517521858215332;4950316
09/12/1996;5.532380435458025;5.572003708562764;5.502663280972639;5.517521858215332;2676190
10/12/1996;5.586863120391828;5.586863120391828;5.502663708558712;5.512569427490234;1490632
11/12/1996;5.467993515116555;5.52742782677981;5.4283702402168075;5.453134536743164;2885226
12/12/1996;5.458088065182114;5.4977113420323285;5.443229086077285;5.472946643829346;2245165
13/12/1996;5.43827595882735;5.458087796506012;5.413511261843417;5.453134536743164;2844344
16/12/1996;5.482851699728621;5.517521712378522;5.467993122878664;5.5026631355285645;2315058
17/12/1996;5.487804374291179;5.497710492315857;5.423416809647206;5.443228244781494;2172202
18/12/1996;5.4679928901116535;5.472945748850801;5.423416761001795;5.438275337219238;2261171
19/12/1996;5.423417249944253;5.443228686686922;5.39865255355835;5.39865255355835;2610112
20/12/1996;5.453133815345001;5.467992791752689;5.398651969736875;5.428369522094727;2054391
23/12/1996;5.42341570845965;5.48780326003017;5.408556734668412;5.467991828918457;4012302
24/12/1996;5.482852093032368;5.4878049523376395;5.423417380911536;5.453134536743164;1181590
25/12/1996;5.453134536743164;5.453134536743164;5.453134536743164;5.453134536743164;0
26/12/1996;5.45313285512722;5.482850402252242;5.438274281793435;5.467991828918457;1057725
27/12/1996;5.472947933803454;5.472947933803454;5.443230369046962;5.458089351654053;1394355
30/12/1996;5.467993784280268;5.487805222476578;5.458088065182114;5.472946643829346;2047354
31/12/1996;5.472947933803454;5.497712637843478;5.458089351654053;5.458089351654053;2988794
01/01/1997;5.458089351654053;5.458089351654053;5.458089351654053;5.458089351654053;0
02/01/1997;5.472946242258492;5.472946242258492;5.373887857172446;5.39865255355835;1976393
03/01/1997;5.423416809647206;5.458087221589746;5.383793538921093;5.443228244781494;1330007
06/01/1997;5.4977113420323285;5.4977113420323285;5.438276226528208;5.472946643829346;1439289
07/01/1997;5.467993529663195;5.472946388981643;5.398652698289775;5.413511276245117;2645076
08/01/1997;5.467993755572646;5.646297499318508;5.467993755572646;5.60172176361084;8771201
09/01/1997;5.6017212818514395;5.730496419291635;5.586862704560084;5.690873146057129;4418198
10/01/1997;5.690873146057129;5.71563784200028;5.631438436434149;5.690873146057129;4299912
13/01/1997;5.740401896930227;5.844412326812744;5.730495779384617;5.844412326812744;4148121
14/01/1997;5.849365939687962;5.928612087069782;5.799836947402737;5.913753509521484;5950103
15/01/1997;5.9434701137238175;5.948422972113796;5.869176436959143;5.874129295349121;3940967
16/01/1997;5.913753033398145;6.057386739049366;5.884035480236579;6.002904891967773;6554149
17/01/1997;6.017762918813949;6.047480469261886;5.973187193828288;5.988046169281006;3398167
20/01/1997;5.9929997058900675;6.027670120910391;5.913753557860489;5.91870641708374;2301917
21/01/1997;5.933563704132044;5.978139827903025;5.9038465552563775;5.97318696975708;2526874
22/01/1997;5.98804680304413;5.98804680304413;5.913753119289936;5.963282108306885;2221697
23/01/1997;5.958329684193979;6.0276701136940405;5.943471106542016;6.0078582763671875;3543922
24/01/1997;5.948423157152775;5.963281732784918;5.834506609724649;5.844412326812744;4926188
27/01/1997;5.89889329665295;5.992998402340858;5.89889329665295;5.97318696975708;3205375
28/01/1997;5.978140959135035;6.121774673461914;5.978140959135035;6.121774673461914;4512237
29/01/1997;6.131680414579597;6.235691657088043;6.121774696376191;6.205974102020264;8406033
30/01/1997;6.344655726422674;6.3941843203138635;6.290173472227201;6.374372482299805;9150205
31/01/1997;6.3793262545866485;6.4635260776236265;6.349609494456975;6.453619956970215;5958445
03/02/1997;6.453619449909016;6.453619449909016;6.3595147149853615;6.409043312072754;3583311
04/02/1997;6.423900808718086;6.433806525848859;6.359513246910545;6.404088973999023;3827887
05/02/1997;6.404089817283858;6.478383506462616;6.389231239631134;6.433807373046875;5557262
06/02/1997;6.404091216396951;6.409044076696586;6.329797911444774;6.389232635498047;3742868
07/02/1997;6.418948548482805;6.418948548482805;6.329796679976312;6.359514236450195;4057320
10/02/1997;6.364467835398459;6.374373555844977;6.280268811145409;6.2951273918151855;2686110
11/02/1997;6.329796362713955;6.334749221801758;6.265408794114951;6.334749221801758;2405994
12/02/1997;6.349606735296879;6.4040881726992405;6.319889187165397;6.379323482513428;3546533
13/02/1997;6.409041580713556;6.562581391579559;6.409041580713556;6.547722816467285;5220615
14/02/1997;6.55267671290812;6.607158163617369;6.53286487582901;6.59725284576416;4224372
17/02/1997;6.577441978412245;6.622018117840247;6.577441978412245;6.60715913772583;2760530
18/02/1997;6.6220152811755515;6.661638543744587;6.518004467217741;6.5229573249816895;2656284
19/02/1997;6.532865605706453;6.552677444999019;6.3941847329465356;6.409043312072754;3250682
20/02/1997;6.344655085599656;6.394183674488357;6.334748967364373;6.349607944488525;3215735
21/02/1997;6.309983201818177;6.374370352362346;6.295124228158228;6.344653606414795;3508992
24/02/1997;6.309983203652354;6.374370354215239;6.26045422583884;6.305030345916748;3107758
25/02/1997;6.364467933542216;6.448667359551321;6.359515473700239;6.389232635498047;2967005
26/02/1997;6.409042057113016;6.592299432283029;6.3644659280052425;6.5081000328063965;7670407
27/02/1997;6.612111440847646;6.72602800953945;6.607158581379097;6.68145227432251;7582676
28/02/1997;6.676497117036431;6.681449974800379;6.518004467217741;6.5229573249816895;3083545
03/03/1997;6.532864414271775;6.666592803391774;6.532864414271775;6.646780967712402;4027410
04/03/1997;6.691357660890221;6.929096505402096;6.691357660890221;6.909285068511963;9817311
05/03/1997;6.909283218140549;7.201503435840951;6.884518928659994;7.122257709503174;12798424
06/03/1997;7.201506232148669;7.211411951787231;7.097495375028533;7.112354755401611;8236844
07/03/1997;7.057870570300162;7.087587721105695;6.963765458500957;7.028153419494629;3267757
10/03/1997;7.023200413535013;7.043011846989314;6.963765312257107;7.013294696807861;1889119
11/03/1997;7.023201219484967;7.06777694987245;6.834990978240967;6.834990978240967;3166308
12/03/1997;6.820133209228516;6.869662605329344;6.750793175968617;6.820133209228516;4696398
13/03/1997;6.795367864164369;6.834990734205219;6.770603570388838;6.8102264404296875;3539513
14/03/1997;6.750792424394413;6.849849603737535;6.696310174840597;6.839943885803223;4556374
17/03/1997;6.795368680898378;6.795368680898378;6.651734558364345;6.706216812133789;2068600
18/03/1997;6.721075716009823;6.735934295666616;6.5675362586410495;6.60715913772583;3440642
19/03/1997;6.597253818412258;6.646782417268235;6.5526776789842565;6.60715913772583;2353447
20/03/1997;6.547721635941426;6.592297753698868;6.478381230795087;6.493239402770996;3582463
21/03/1997;6.646780809175459;6.681451220444259;6.552676093658759;6.582393646240234;2604669
24/03/1997;6.676499236733561;6.676499236733561;6.5774412490901435;6.6220173835754395;1304623
25/03/1997;6.651734780687995;6.780510329474978;6.651734780687995;6.770604610443115;2040707
26/03/1997;6.810227956285659;6.810227956285659;6.721075677934706;6.735934257507324;2759784
27/03/1997;6.681452799074389;6.765652217567803;6.661641359644231;6.735934257507324;2409877
28/03/1997;6.735934257507324;6.735934257507324;6.735934257507324;6.735934257507324;0
31/03/1997;6.735934257507324;6.735934257507324;6.735934257507324;6.735934257507324;0
01/04/1997;6.532864902294419;6.607158190383748;6.423901599976933;6.518006324768066;2227039
02/04/1997;6.5823939128956495;6.666592914448635;6.423901227108071;6.438759803771973;2311328
03/04/1997;6.4239013240828085;6.522958903795061;6.394183769848849;6.448665618896484;2124657
04/04/1997;6.547725099745324;6.552677959843209;6.394185235337946;6.453619956970215;2787626
07/04/1997;6.5675362586410495;6.676499977039444;6.53781869886984;6.60715913772583;2234618
08/04/1997;6.646778959857864;6.676496504171098;6.582391814836924;6.636873245239258;1833978
09/04/1997;6.706214025540788;6.770601570798859;6.696307910498658;6.721072196960449;2730280
10/04/1997;6.721075150070901;6.721075150070901;6.597253262899589;6.68145227432251;1440086
11/04/1997;6.6814504759130715;6.711168025183044;6.612109661102295;6.612109661102295;1245260
14/04/1997;6.567534826367523;6.706216074292982;6.503147261439021;6.646780967712402;1088246
15/04/1997;6.726026374984713;6.805272908138231;6.661639217540904;6.790414333343506;2108210
16/04/1997;6.810227727327471;6.825086306400548;6.735934031046872;6.7953691482543945;2273058
17/04/1997;6.834988715599516;6.839941572891874;6.681449338621583;6.721072196960449;1744280
18/04/1997;6.607158302538257;6.607158302538257;6.4189484493036195;6.488288879394531;3996109
21/04/1997;6.404090547849505;6.453619546132988;6.344656230458464;6.418949127197266;1927678
22/04/1997;6.409040910410529;6.433805600131753;6.305030495045257;6.319889068603516;5520857
23/04/1997;6.374371838475334;6.4090422511549665;6.349607944488525;6.349607944488525;5298715
24/04/1997;6.409040756958964;6.418946472427297;6.344653606414795;6.344653606414795;2107667
25/04/1997;6.2604559350271485;6.349608199522727;6.250549816393983;6.334749221801758;3499208
28/04/1997;6.374372988696369;6.433808107002641;6.319891531087915;6.418949127197266;1344877
29/04/1997;6.448665853637496;6.5675352739852615;6.404089720892693;6.423901557922363;2729534
30/04/1997;6.562583262265127;6.562583262265127;6.379325848478956;6.418949127197266;3394945
01/05/1997;6.418949127197266;6.418949127197266;6.418949127197266;6.418949127197266;0
02/05/1997;6.488288769257795;6.567535316980141;6.488288769257795;6.518006324768066;1435559
05/05/1997;6.562579985142296;6.6517318171671675;6.522956726210456;6.636873245239258;3056924
06/05/1997;6.651732576747223;6.691355840203755;6.52295747108532;6.577439308166504;1975290
07/05/1997;6.607157116916382;6.622016092486157;6.547722816467285;6.547722816467285;2521364
08/05/1997;6.547722816467285;6.547722816467285;6.547722816467285;6.547722816467285;0
09/05/1997;6.532862663050659;6.607155925674777;6.463522658361748;6.493239402770996;8753770
12/05/1997;6.592299520852354;6.706216074292982;6.50810012024448;6.646780967712402;1865737
13/05/1997;6.681451428459821;6.765650829680802;6.65173387495314;6.7408857345581055;1875385
14/05/1997;6.805273477194962;6.963765755840134;6.805273477194962;6.92909574508667;5364657
15/05/1997;6.939001931303113;6.968719085385455;6.8102267960311895;6.879567623138428;9085500
16/05/1997;6.9489070454354165;7.0578707351829495;6.92414275251894;6.963765621185303;5722805
19/05/1997;6.963765621185303;6.963765621185303;6.963765621185303;6.963765621185303;0
20/05/1997;7.808886140400287;7.859592850128431;7.7018377310117625;7.730008125305176;4028919
21/05/1997;7.814517605806942;7.972272672164717;7.79761446381035;7.9441022872924805;3366238
22/05/1997;7.9722725470110944;7.977906623897095;7.8257856369018555;7.8257856369018555;2517124
23/05/1997;7.81451745348509;7.910296760183749;7.808883376620463;7.848321914672852;7208521
26/05/1997;7.6004207357465;7.634225652583244;7.515908671422946;7.5835185050964355;3727184
27/05/1997;7.515910637084353;7.713105201721191;7.504642935907381;7.713105201721191;3053380
28/05/1997;7.730007498548569;7.730007498548569;7.4313990655659685;7.4708380699157715;4338114
29/05/1997;7.549716857712112;7.60042402715798;7.437034360173921;7.45393705368042;2929057
30/05/1997;7.414495655262991;7.504641806479381;7.256740118402643;7.465202808380127;5815335
02/06/1997;7.273640157880265;7.797612364171901;7.273640157880265;7.594784736633301;6146031
03/06/1997;7.6849316888068975;7.882125262282787;7.6849316888068975;7.741272449493408;5287829
04/06/1997;7.797614341398619;7.8821264057618565;7.758175803196618;7.8257856369018555;3272674
05/06/1997;7.859591359719809;8.118760760220212;7.859591359719809;7.972273826599121;4813311
06/06/1997;8.02861545680962;8.062419927140038;7.8933966644144675;8.039883613586426;3766251
09/06/1997;8.07368589000344;8.15256387708055;7.9891747371421395;8.10185718536377;5047170
10/06/1997;8.073686454919173;8.253978749118122;7.994809373396265;8.208905220031738;6034629
11/06/1997;8.287782960950532;8.400465413634693;8.192002739508006;8.248344421386719;4243329
12/06/1997;8.304686225426579;8.428636847693248;8.175101525378397;8.389198303222656;3846250
13/06/1997;8.434271284131729;8.513149287500482;8.389198659962966;8.4680757522583;8085544
16/06/1997;8.468077010258531;8.513150552196747;8.389199906245375;8.428638458251953;4596374
17/06/1997;8.383565438194685;8.501881999795332;8.321589662559342;8.349760055541992;3307061
18/06/1997;8.332854978164383;8.38356257931486;8.287782364762359;8.372294425964355;2513598
19/06/1997;8.37229546393364;8.400465850802375;8.208905397948346;8.282149314880371;3422516
20/06/1997;8.282149314880371;8.332856011244095;8.237076695890394;8.282149314880371;2245080
23/06/1997;8.248344559289416;8.366661091032237;8.208905107992955;8.321587562561035;3524507
24/06/1997;8.287784312328029;8.372296393389714;8.287784312328029;8.304686546325684;5564943
25/06/1997;8.417366981506348;8.501879042127417;8.406098828233299;8.417366981506348;3918619
26/06/1997;8.417369313165453;8.496247318999654;8.338491307331253;8.451173782348633;1906465
27/06/1997;8.468075325186353;8.468075325186353;8.366661925921237;8.434270858764648;3154897
30/06/1997;8.445536940588017;8.479341398709643;8.332854502442782;8.338488578796387;3504024
01/07/1997;8.332858362057507;8.501882553100586;8.304687967241518;8.501882553100586;3824241
02/07/1997;8.501882394480582;8.552589104203324;8.287785575726334;8.428638458251953;3668227
03/07/1997;8.462440383527497;8.51314798905674;8.332855697733422;8.366661071777344;2766363
04/07/1997;8.332857139782748;8.445539613591858;8.299052670962046;8.35539436340332;1724831
07/07/1997;8.332854978164383;8.372294425964355;8.299050518112866;8.372294425964355;1585468
08/07/1997;8.35539415939206;8.372296393389714;8.282150234328812;8.304686546325684;1850849
09/07/1997;8.372294311476988;8.530049367300043;8.372294311476988;8.46243953704834;3131802
10/07/1997;8.417367242029389;8.479342086949327;8.349757409225328;8.40046501159668;1858903
11/07/1997;8.428636583552121;8.462441049181818;8.372295807502628;8.406100273132324;1312440
14/07/1997;8.406100273132324;8.406100273132324;8.406100273132324;8.406100273132324;0
15/07/1997;8.501879200642835;8.530049584350689;8.4286352919292;8.513147354125977;2093102
16/07/1997;8.535684522631364;8.631464747978743;8.518782290700644;8.580757141113281;3723962
17/07/1997;8.586391667564056;8.586391667564056;8.400466195527375;8.406100273132324;3239169
18/07/1997;8.237075910945041;8.287782602476712;8.039881399508753;8.124393463134766;7485195
21/07/1997;8.045515765107385;8.101857446571298;7.9722727635995385;8.084955215454102;2032094
22/07/1997;8.175101049804834;8.186369204712353;8.101858042905958;8.169466972351074;2507714
23/07/1997;8.248344130892535;8.332855284124351;8.208904681644453;8.287782669067383;3067793
24/07/1997;8.248345177413476;8.34975857415863;8.220174789428711;8.220174789428711;2895823
25/07/1997;8.332854502442782;8.349756731503595;8.186367606175923;8.338488578796387;1877216
28/07/1997;8.40609961190976;8.445538152042177;8.332855697733422;8.366661071777344;1448717
29/07/1997;8.349757716810402;8.41736755210505;8.29905102364436;8.315953254699707;1932849
30/07/1997;8.383562521687198;8.434269211415923;8.338488997521804;8.417366981506348;3381075
31/07/1997;8.462439856516616;8.479342086949327;8.38356278116397;8.40046501159668;6404697
01/08/1997;8.49624533585233;8.49624533585233;8.248344130892535;8.287782669067383;3272640
04/08/1997;8.349757623225695;8.355392611254244;8.15819809567218;8.175100326538086;3009582
05/08/1997;8.203271404985513;8.270881245239492;8.158198785531743;8.19200325012207;2112059
06/08/1997;8.248345341994547;8.282149808250773;8.141296954443131;8.270881652832031;2661557
07/08/1997;8.355393855244039;8.355393855244039;8.158199310302734;8.158199310302734;3011956
08/08/1997;8.090588889829082;8.090588889829082;7.9441019830307;7.994808673858643;3584074
